Species	Length	LocusType
Dpul	2696	piLocus
Dpul	3425	iiLocus
Dpul	2719	piLocus
Dpul	6693	fiLocus
Dpul	6691	fiLocus
Dpul	6694	fiLocus
Dpul	6691	fiLocus
Dpul	23762	fiLocus
Dpul	3230	piLocus
Dpul	2870	piLocus
Dpul	1453	iiLocus
Dpul	1762	piLocus
Dpul	6139	iiLocus
Dpul	1812	piLocus
Dpul	1807	piLocus
Dpul	5875	fiLocus
Dpul	6661	fiLocus
Dpul	5275	fiLocus
Dpul	3829	piLocus
Dpul	2652	piLocus
Dpul	1461	piLocus
Dpul	4515	fiLocus
Dpul	19013	fiLocus
Dpul	2244	piLocus
Dpul	9119	iiLocus
Dpul	2895	piLocus
Dpul	5378	fiLocus
Dpul	5260	fiLocus
Dpul	6396	piLocus
Dpul	1377	piLocus
Dpul	1254	iiLocus
Dpul	3051	piLocus
Dpul	1164	piLocus
Dpul	2100	piLocus
Dpul	3342	piLocus
Dpul	1048	fiLocus
Dpul	1857	piLocus
Dpul	4503	fiLocus
Dpul	6039	fiLocus
Dpul	35284	fiLocus
Dpul	3799	fiLocus
Dpul	1820	piLocus
Dpul	2328	piLocus
Dpul	3913	piLocus
Dpul	32660	fiLocus
Dpul	3104	piLocus
Dpul	2470	fiLocus
Dpul	3434	fiLocus
Dpul	1662	piLocus
Dpul	1462	piLocus
Dpul	2770	piLocus
Dpul	1328	piLocus
Dpul	1084	fiLocus
Dpul	6269	fiLocus
Dpul	2240	piLocus
Dpul	2446	iiLocus
Dpul	1536	piLocus
Dpul	1676	fiLocus
Dpul	1474	piLocus
Dpul	2858	fiLocus
Dpul	42932	fiLocus
Dpul	29064	fiLocus
Dpul	1365	piLocus
Dpul	4021	fiLocus
Dpul	852	fiLocus
Dpul	3810	piLocus
Dpul	1554	piLocus
Dpul	6148	fiLocus
Dpul	3902	piLocus
Dpul	1798	piLocus
Dpul	29467	fiLocus
Dpul	3608	fiLocus
Dpul	1576	piLocus
Dpul	998	fiLocus
Dpul	1065	piLocus
Dpul	3377	piLocus
Dpul	3959	fiLocus
Dpul	2250	piLocus
Dpul	1715	piLocus
Dpul	2747	iiLocus
Dpul	1611	piLocus
Dpul	2846	fiLocus
Dpul	2359	piLocus
Dpul	1786	piLocus
Dpul	3346	fiLocus
Dpul	2666	piLocus
Dpul	6741	fiLocus
Dpul	1747	piLocus
Dpul	34321	fiLocus
Dpul	35796	fiLocus
Dpul	719	fiLocus
Dpul	2002	piLocus
Dpul	3255	fiLocus
Dpul	3535	fiLocus
Dpul	2432	piLocus
Dpul	5890	fiLocus
Dpul	5872	fiLocus
Dpul	5877	fiLocus
Dpul	1368	piLocus
Dpul	1650	piLocus
Dpul	1291	piLocus
Dpul	1321	piLocus
Dpul	848	piLocus
Dpul	1225	piLocus
Dpul	1669	piLocus
Dpul	2468	piLocus
Dpul	1006	piLocus
Dpul	1963	fiLocus
Dpul	2712	piLocus
Dpul	3410	iiLocus
Dpul	1671	piLocus
Dpul	3683	iiLocus
Dpul	1353	piLocus
Dpul	2426	piLocus
Dpul	1716	iiLocus
Dpul	3395	piLocus
Dpul	1426	iiLocus
Dpul	2298	piLocus
Dpul	5640	piLocus
Dpul	12622	fiLocus
Dpul	5890	fiLocus
Dpul	926	fiLocus
Dpul	2987	piLocus
Dpul	855	fiLocus
Dpul	2390	fiLocus
Dpul	1643	piLocus
Dpul	1336	piLocus
Dpul	1617	piLocus
Dpul	34700	fiLocus
Dpul	732	piLocus
Dpul	1755	fiLocus
Dpul	1030	piLocus
Dpul	632	iiLocus
Dpul	1396	piLocus
Dpul	2749	fiLocus
Dpul	3482	fiLocus
Dpul	2465	piLocus
Dpul	3296	fiLocus
Dpul	1733	piLocus
Dpul	755	fiLocus
Dpul	4192	fiLocus
Dpul	1582	piLocus
Dpul	8651	fiLocus
Dpul	2665	piLocus
Dpul	3469	piLocus
Dpul	2342	piLocus
Dpul	3901	piLocus
Dpul	5082	iiLocus
Dpul	11397	piLocus
Dpul	6995	iiLocus
Dpul	1282	piLocus
Dpul	5749	piLocus
Dpul	8330	iiLocus
Dpul	1601	piLocus
Dpul	28973	piLocus
Dpul	1525	iiLocus
Dpul	3235	piLocus
Dpul	2604	piLocus
Dpul	1387	piLocus
Dpul	1496	iiLocus
Dpul	11575	piLocus
Dpul	9883	iiLocus
Dpul	2123	piLocus
Dpul	10617	iiLocus
Dpul	4316	piLocus
Dpul	3025	piLocus
Dpul	3890	piLocus
Dpul	1741	piLocus
Dpul	1680	piLocus
Dpul	1791	iiLocus
Dpul	2446	piLocus
Dpul	2203	iiLocus
Dpul	2267	piLocus
Dpul	2293	piLocus
Dpul	3315	piLocus
Dpul	3928	iiLocus
Dpul	2239	piLocus
Dpul	3308	piLocus
Dpul	2585	piLocus
Dpul	3210	piLocus
Dpul	2008	piLocus
Dpul	2062	piLocus
Dpul	2410	piLocus
Dpul	505	iiLocus
Dpul	1577	piLocus
Dpul	593	iiLocus
Dpul	3213	piLocus
Dpul	2183	piLocus
Dpul	8823	iiLocus
Dpul	2617	piLocus
Dpul	2812	piLocus
Dpul	3435	piLocus
Dpul	1507	piLocus
Dpul	5007	piLocus
Dpul	1062	iiLocus
Dpul	3351	piLocus
Dpul	3107	piLocus
Dpul	2268	piLocus
Dpul	1967	iiLocus
Dpul	1648	piLocus
Dpul	33782	iiLocus
Dpul	3665	piLocus
Dpul	13752	iiLocus
Dpul	1406	piLocus
Dpul	26118	iiLocus
Dpul	8436	piLocus
Dpul	26476	iiLocus
Dpul	7510	piLocus
Dpul	14371	iiLocus
Dpul	16506	piLocus
Dpul	14251	iiLocus
Dpul	2183	piLocus
Dpul	12550	iiLocus
Dpul	7857	piLocus
Dpul	10776	iiLocus
Dpul	3595	piLocus
Dpul	6480	piLocus
Dpul	2466	iiLocus
Dpul	8642	piLocus
Dpul	1957	piLocus
Dpul	4223	iiLocus
Dpul	2622	piLocus
Dpul	4649	piLocus
Dpul	2377	piLocus
Dpul	4092	piLocus
Dpul	12576	iiLocus
Dpul	1590	piLocus
Dpul	1968	iiLocus
Dpul	2691	piLocus
Dpul	2382	piLocus
Dpul	3491	piLocus
Dpul	2907	piLocus
Dpul	2060	piLocus
Dpul	2286	piLocus
Dpul	1936	piLocus
Dpul	1933	piLocus
Dpul	4029	piLocus
Dpul	1396	iiLocus
Dpul	8231	piLocus
Dpul	2886	piLocus
Dpul	1944	piLocus
Dpul	3596	piLocus
Dpul	5660	piLocus
Dpul	3375	piLocus
Dpul	2441	iiLocus
Dpul	3306	piLocus
Dpul	1384	iiLocus
Dpul	2621	piLocus
Dpul	2403	piLocus
Dpul	2299	piLocus
Dpul	1722	piLocus
Dpul	2932	piLocus
Dpul	5845	iiLocus
Dpul	1717	piLocus
Dpul	25196	iiLocus
Dpul	6517	piLocus
Dpul	1557	iiLocus
Dpul	1596	piLocus
Dpul	1628	piLocus
Dpul	4032	piLocus
Dpul	929	iiLocus
Dpul	1658	piLocus
Dpul	8642	iiLocus
Dpul	1156	piLocus
Dpul	1180	iiLocus
Dpul	4123	piLocus
Dpul	3512	iiLocus
Dpul	5115	piLocus
Dpul	3304	iiLocus
Dpul	5965	piLocus
Dpul	3601	piLocus
Dpul	3262	iiLocus
Dpul	5569	piLocus
Dpul	1651	iiLocus
Dpul	14386	piLocus
Dpul	596	iiLocus
Dpul	5528	piLocus
Dpul	22481	iiLocus
Dpul	5983	piLocus
Dpul	7199	iiLocus
Dpul	2257	piLocus
Dpul	1861	piLocus
Dpul	10787	piLocus
Dpul	6426	piLocus
Dpul	1542	iiLocus
Dpul	18160	piLocus
Dpul	9674	iiLocus
Dpul	4365	piLocus
Dpul	2951	piLocus
Dpul	1833	piLocus
Dpul	10148	piLocus
Dpul	2068	piLocus
Dpul	671	iiLocus
Dpul	5103	piLocus
Dpul	7300	iiLocus
Dpul	9504	piLocus
Dpul	3766	iiLocus
Dpul	1722	piLocus
Dpul	2545	iiLocus
Dpul	2906	piLocus
Dpul	1320	piLocus
Dpul	1562	piLocus
Dpul	1807	iiLocus
Dpul	5154	piLocus
Dpul	15419	iiLocus
Dpul	6946	piLocus
Dpul	9227	iiLocus
Dpul	1405	piLocus
Dpul	5598	iiLocus
Dpul	1915	piLocus
Dpul	2301	piLocus
Dpul	837	iiLocus
Dpul	11456	piLocus
Dpul	3748	piLocus
Dpul	4187	piLocus
Dpul	1330	piLocus
Dpul	1304	iiLocus
Dpul	3667	piLocus
Dpul	3440	piLocus
Dpul	9306	iiLocus
Dpul	1305	piLocus
Dpul	2438	piLocus
Dpul	4355	piLocus
Dpul	38867	iiLocus
Dpul	8487	piLocus
Dpul	4026	piLocus
Dpul	2855	piLocus
Dpul	2191	iiLocus
Dpul	3805	piLocus
Dpul	1442	iiLocus
Dpul	1907	piLocus
Dpul	975	iiLocus
Dpul	2173	piLocus
Dpul	5072	iiLocus
Dpul	2877	piLocus
Dpul	1712	piLocus
Dpul	1315	piLocus
Dpul	3296	piLocus
Dpul	2701	iiLocus
Dpul	2804	piLocus
Dpul	2893	iiLocus
Dpul	4798	piLocus
Dpul	1632	piLocus
Dpul	1899	piLocus
Dpul	1291	iiLocus
Dpul	3041	piLocus
Dpul	4970	piLocus
Dpul	2768	piLocus
Dpul	2800	piLocus
Dpul	1638	piLocus
Dpul	2599	piLocus
Dpul	2748	piLocus
Dpul	2168	piLocus
Dpul	3279	piLocus
Dpul	3915	piLocus
Dpul	6584	piLocus
Dpul	3141	piLocus
Dpul	4274	iiLocus
Dpul	2435	piLocus
Dpul	15473	iiLocus
Dpul	5148	piLocus
Dpul	561	iiLocus
Dpul	2101	piLocus
Dpul	1716	piLocus
Dpul	2847	piLocus
Dpul	9060	fiLocus
Dpul	32729	fiLocus
Dpul	1726	piLocus
Dpul	2029	fiLocus
Dpul	3869	fiLocus
Dpul	1854	piLocus
Dpul	1379	piLocus
Dpul	32047	iiLocus
Dpul	2695	piLocus
Dpul	36002	fiLocus
Dpul	5868	fiLocus
Dpul	1594	piLocus
Dpul	1378	piLocus
Dpul	33664	fiLocus
Dpul	5633	fiLocus
Dpul	5603	fiLocus
Dpul	3960	fiLocus
Dpul	1617	piLocus
Dpul	876	piLocus
Dpul	4684	fiLocus
Dpul	1139	fiLocus
Dpul	1482	piLocus
Dpul	1549	piLocus
Dpul	1519	fiLocus
Dpul	1254	piLocus
Dpul	4270	fiLocus
Dpul	4831	fiLocus
Dpul	5524	fiLocus
Dpul	4603	fiLocus
Dpul	873	piLocus
Dpul	1014	piLocus
Dpul	3143	fiLocus
Dpul	5435	fiLocus
Dpul	5421	fiLocus
Dpul	542	fiLocus
Dpul	1564	piLocus
Dpul	1570	piLocus
Dpul	2599	fiLocus
Dpul	5382	fiLocus
Dpul	1509	fiLocus
Dpul	3903	piLocus
Dpul	5362	fiLocus
Dpul	784	fiLocus
Dpul	1565	piLocus
Dpul	37370	iiLocus
Dpul	1360	piLocus
Dpul	34506	fiLocus
Dpul	5355	fiLocus
Dpul	32973	fiLocus
Dpul	2793	piLocus
Dpul	4375	fiLocus
Dpul	1624	piLocus
Dpul	3645	piLocus
Dpul	2150	fiLocus
Dpul	3111	piLocus
Dpul	1460	fiLocus
Dpul	2169	piLocus
Dpul	794	fiLocus
Dpul	4148	fiLocus
Dpul	2039	fiLocus
Dpul	2645	piLocus
Dpul	3803	piLocus
Dpul	13216	iiLocus
Dpul	2416	piLocus
Dpul	12051	piLocus
Dpul	1013	iiLocus
Dpul	2097	piLocus
Dpul	3815	piLocus
Dpul	2157	piLocus
Dpul	1037	iiLocus
Dpul	2689	piLocus
Dpul	2190	fiLocus
Dpul	3016	piLocus
Dpul	2191	fiLocus
Dpul	2034	piLocus
Dpul	1235	piLocus
Dpul	748	iiLocus
Dpul	1276	piLocus
Dpul	1030	piLocus
Dpul	5179	piLocus
Dpul	34564	fiLocus
Dpul	1567	piLocus
Dpul	1657	fiLocus
Dpul	34262	fiLocus
Dpul	827	piLocus
Dpul	2170	piLocus
Dpul	1205	iiLocus
Dpul	1750	piLocus
Dpul	3894	fiLocus
Dpul	1342	piLocus
Dpul	1480	piLocus
Dpul	3684	fiLocus
Dpul	32945	fiLocus
Dpul	1640	piLocus
Dpul	34409	fiLocus
Dpul	3473	piLocus
Dpul	2909	fiLocus
Dpul	1663	piLocus
Dpul	544	fiLocus
Dpul	1863	piLocus
Dpul	3251	fiLocus
Dpul	4019	fiLocus
Dpul	1068	piLocus
Dpul	1254	piLocus
Dpul	3879	fiLocus
Dpul	2893	piLocus
Dpul	1866	piLocus
Dpul	32688	iiLocus
Dpul	2478	piLocus
Dpul	1515	fiLocus
Dpul	1881	piLocus
Dpul	3190	fiLocus
Dpul	771	fiLocus
Dpul	1246	piLocus
Dpul	3035	fiLocus
Dpul	1194	fiLocus
Dpul	3861	piLocus
Dpul	5047	fiLocus
Dpul	2002	piLocus
Dpul	3452	iiLocus
Dpul	1168	piLocus
Dpul	1156	iiLocus
Dpul	1895	piLocus
Dpul	11970	iiLocus
Dpul	1225	piLocus
Dpul	3726	iiLocus
Dpul	1616	piLocus
Dpul	1850	piLocus
Dpul	3944	piLocus
Dpul	8739	iiLocus
Dpul	11123	piLocus
Dpul	2522	piLocus
Dpul	2678	piLocus
Dpul	946	iiLocus
Dpul	3158	piLocus
Dpul	14018	iiLocus
Dpul	1521	piLocus
Dpul	3160	piLocus
Dpul	6642	iiLocus
Dpul	1288	piLocus
Dpul	702	iiLocus
Dpul	1225	piLocus
Dpul	5600	iiLocus
Dpul	1480	piLocus
Dpul	2815	piLocus
Dpul	1430	piLocus
Dpul	1582	piLocus
Dpul	2048	piLocus
Dpul	7034	iiLocus
Dpul	1210	piLocus
Dpul	1493	piLocus
Dpul	2239	iiLocus
Dpul	1306	piLocus
Dpul	1573	piLocus
Dpul	1255	piLocus
Dpul	2110	piLocus
Dpul	1201	piLocus
Dpul	1626	iiLocus
Dpul	1234	piLocus
Dpul	2770	iiLocus
Dpul	1372	piLocus
Dpul	9024	iiLocus
Dpul	1610	piLocus
Dpul	3237	iiLocus
Dpul	6117	piLocus
Dpul	4920	iiLocus
Dpul	3459	piLocus
Dpul	1922	iiLocus
Dpul	3656	piLocus
Dpul	6459	iiLocus
Dpul	1201	piLocus
Dpul	1150	iiLocus
Dpul	2670	piLocus
Dpul	17995	piLocus
Dpul	513	iiLocus
Dpul	1578	piLocus
Dpul	3695	iiLocus
Dpul	1651	piLocus
Dpul	8977	iiLocus
Dpul	2825	piLocus
Dpul	1445	piLocus
Dpul	684	iiLocus
Dpul	1708	piLocus
Dpul	13709	iiLocus
Dpul	2773	piLocus
Dpul	2173	piLocus
Dpul	827	iiLocus
Dpul	3462	piLocus
Dpul	18885	iiLocus
Dpul	1687	piLocus
Dpul	1204	iiLocus
Dpul	4001	piLocus
Dpul	1075	iiLocus
Dpul	1844	piLocus
Dpul	1386	iiLocus
Dpul	2041	piLocus
Dpul	1504	piLocus
Dpul	4489	iiLocus
Dpul	1770	piLocus
Dpul	6132	iiLocus
Dpul	1641	piLocus
Dpul	1302	iiLocus
Dpul	2476	piLocus
Dpul	2161	iiLocus
Dpul	2052	piLocus
Dpul	5355	iiLocus
Dpul	2451	piLocus
Dpul	3705	piLocus
Dpul	2709	piLocus
Dpul	8780	iiLocus
Dpul	1213	piLocus
Dpul	4259	piLocus
Dpul	2135	iiLocus
Dpul	1587	piLocus
Dpul	2420	iiLocus
Dpul	2202	piLocus
Dpul	3133	piLocus
Dpul	13288	iiLocus
Dpul	1351	piLocus
Dpul	7109	piLocus
Dpul	2727	piLocus
Dpul	33666	piLocus
Dpul	1172	iiLocus
Dpul	3530	piLocus
Dpul	7500	iiLocus
Dpul	2904	piLocus
Dpul	631	iiLocus
Dpul	1362	piLocus
Dpul	1551	piLocus
Dpul	7015	iiLocus
Dpul	1816	piLocus
Dpul	1330	piLocus
Dpul	5687	iiLocus
Dpul	5009	piLocus
Dpul	4372	piLocus
Dpul	3199	piLocus
Dpul	2337	piLocus
Dpul	10605	iiLocus
Dpul	1165	piLocus
Dpul	3764	piLocus
Dpul	1414	piLocus
Dpul	2125	piLocus
Dpul	6908	iiLocus
Dpul	1790	piLocus
Dpul	3055	iiLocus
Dpul	1589	piLocus
Dpul	1677	piLocus
Dpul	1924	piLocus
Dpul	2303	piLocus
Dpul	1510	piLocus
Dpul	1420	piLocus
Dpul	1800	iiLocus
Dpul	2518	piLocus
Dpul	3989	iiLocus
Dpul	3799	piLocus
Dpul	3217	piLocus
Dpul	3110	piLocus
Dpul	1461	piLocus
Dpul	7478	piLocus
Dpul	4364	piLocus
Dpul	3660	iiLocus
Dpul	2505	piLocus
Dpul	7679	iiLocus
Dpul	1567	piLocus
Dpul	4640	iiLocus
Dpul	1601	piLocus
Dpul	1231	piLocus
Dpul	1618	piLocus
Dpul	1330	piLocus
Dpul	1540	piLocus
Dpul	1316	iiLocus
Dpul	3568	piLocus
Dpul	4799	iiLocus
Dpul	2859	piLocus
Dpul	519	iiLocus
Dpul	1207	piLocus
Dpul	7575	iiLocus
Dpul	2473	piLocus
Dpul	2306	piLocus
Dpul	1525	piLocus
Dpul	2615	piLocus
Dpul	1618	piLocus
Dpul	1267	piLocus
Dpul	975	iiLocus
Dpul	1287	piLocus
Dpul	1745	piLocus
Dpul	1649	iiLocus
Dpul	1499	piLocus
Dpul	2999	piLocus
Dpul	4454	iiLocus
Dpul	1752	piLocus
Dpul	657	iiLocus
Dpul	1662	piLocus
Dpul	1908	piLocus
Dpul	993	iiLocus
Dpul	1258	piLocus
Dpul	1584	piLocus
Dpul	2848	piLocus
Dpul	2240	piLocus
Dpul	3296	iiLocus
Dpul	2028	piLocus
Dpul	11888	iiLocus
Dpul	1599	piLocus
Dpul	2078	piLocus
Dpul	1263	piLocus
Dpul	2296	piLocus
Dpul	6035	iiLocus
Dpul	2197	piLocus
Dpul	3728	piLocus
Dpul	4698	iiLocus
Dpul	2405	piLocus
Dpul	3438	piLocus
Dpul	4272	piLocus
Dpul	3359	piLocus
Dpul	852	iiLocus
Dpul	3439	piLocus
Dpul	3707	piLocus
Dpul	1663	iiLocus
Dpul	1854	piLocus
Dpul	5055	piLocus
Dpul	1592	iiLocus
Dpul	3266	piLocus
Dpul	890	iiLocus
Dpul	3921	piLocus
Dpul	5776	iiLocus
Dpul	1270	piLocus
Dpul	6659	iiLocus
Dpul	1945	piLocus
Dpul	3168	iiLocus
Dpul	1500	piLocus
Dpul	1422	piLocus
Dpul	3800	iiLocus
Dpul	3529	piLocus
Dpul	2568	piLocus
Dpul	1396	piLocus
Dpul	3598	piLocus
Dpul	2146	piLocus
Dpul	11130	iiLocus
Dpul	2122	piLocus
Dpul	3122	piLocus
Dpul	2803	iiLocus
Dpul	1622	piLocus
Dpul	1267	piLocus
Dpul	2825	piLocus
Dpul	1201	piLocus
Dpul	1498	piLocus
Dpul	4471	iiLocus
Dpul	5476	piLocus
Dpul	1041	iiLocus
Dpul	1506	piLocus
Dpul	3992	iiLocus
Dpul	2217	piLocus
Dpul	6482	iiLocus
Dpul	1666	piLocus
Dpul	9030	iiLocus
Dpul	1549	piLocus
Dpul	2249	iiLocus
Dpul	2642	piLocus
Dpul	698	iiLocus
Dpul	1396	piLocus
Dpul	1496	piLocus
Dpul	1292	iiLocus
Dpul	1417	piLocus
Dpul	7174	piLocus
Dpul	2798	piLocus
Dpul	2496	piLocus
Dpul	12050	iiLocus
Dpul	5619	piLocus
Dpul	825	iiLocus
Dpul	7241	piLocus
Dpul	2809	iiLocus
Dpul	4296	piLocus
Dpul	3617	iiLocus
Dpul	5268	piLocus
Dpul	1438	iiLocus
Dpul	6547	piLocus
Dpul	40836	iiLocus
Dpul	4841	piLocus
Dpul	6870	piLocus
Dpul	3402	iiLocus
Dpul	2280	piLocus
Dpul	1495	piLocus
Dpul	3039	piLocus
Dpul	3497	iiLocus
Dpul	1521	piLocus
Dpul	10041	iiLocus
Dpul	1540	piLocus
Dpul	32697	iiLocus
Dpul	1833	piLocus
Dpul	1344	piLocus
Dpul	1249	piLocus
Dpul	4253	iiLocus
Dpul	1576	piLocus
Dpul	4414	iiLocus
Dpul	3753	piLocus
Dpul	3492	iiLocus
Dpul	2167	piLocus
Dpul	1700	piLocus
Dpul	11859	iiLocus
Dpul	1856	piLocus
Dpul	6147	iiLocus
Dpul	1608	piLocus
Dpul	625	iiLocus
Dpul	1753	piLocus
Dpul	1105	iiLocus
Dpul	1303	piLocus
Dpul	1782	iiLocus
Dpul	2737	piLocus
Dpul	2233	piLocus
Dpul	3137	iiLocus
Dpul	1370	piLocus
Dpul	1336	iiLocus
Dpul	1545	piLocus
Dpul	2018	piLocus
Dpul	2059	piLocus
Dpul	15101	iiLocus
Dpul	1489	piLocus
Dpul	11270	iiLocus
Dpul	1168	piLocus
Dpul	3054	fiLocus
Dpul	1155	piLocus
Dpul	10701	iiLocus
Dpul	1963	piLocus
Dpul	1149	iiLocus
Dpul	15471	piLocus
Dpul	15293	fiLocus
Dpul	4350	piLocus
Dpul	687	fiLocus
Dpul	5022	piLocus
Dpul	34639	fiLocus
Dpul	5052	fiLocus
Dpul	32811	fiLocus
Dpul	37740	fiLocus
Dpul	1510	piLocus
Dpul	2602	fiLocus
Dpul	1591	piLocus
Dpul	1552	piLocus
Dpul	2644	piLocus
Dpul	2308	piLocus
Dpul	4948	fiLocus
Dpul	5033	fiLocus
Dpul	2652	fiLocus
Dpul	1869	piLocus
Dpul	899	piLocus
Dpul	2704	fiLocus
Dpul	1159	piLocus
Dpul	1065	fiLocus
Dpul	2517	piLocus
Dpul	35781	fiLocus
Dpul	1878	fiLocus
Dpul	1338	piLocus
Dpul	1958	piLocus
Dpul	1686	piLocus
Dpul	1520	piLocus
Dpul	1708	fiLocus
Dpul	546	fiLocus
Dpul	2330	piLocus
Dpul	2023	fiLocus
Dpul	4151	fiLocus
Dpul	2151	fiLocus
Dpul	2448	piLocus
Dpul	953	piLocus
Dpul	1819	piLocus
Dpul	2800	piLocus
Dpul	515	fiLocus
Dpul	11172	fiLocus
Dpul	1570	piLocus
Dpul	4780	iiLocus
Dpul	1828	piLocus
Dpul	553	iiLocus
Dpul	1800	piLocus
Dpul	4051	iiLocus
Dpul	6632	piLocus
Dpul	5802	iiLocus
Dpul	1633	piLocus
Dpul	4847	fiLocus
Dpul	784	piLocus
Dpul	4314	piLocus
Dpul	586	fiLocus
Dpul	2091	piLocus
Dpul	2145	fiLocus
Dpul	1106	piLocus
Dpul	4135	iiLocus
Dpul	2500	piLocus
Dpul	21753	iiLocus
Dpul	1429	piLocus
Dpul	1762	piLocus
Dpul	7411	fiLocus
Dpul	692	fiLocus
Dpul	4097	piLocus
Dpul	1466	piLocus
Dpul	863	iiLocus
Dpul	1918	piLocus
Dpul	1343	piLocus
Dpul	883	fiLocus
Dpul	2581	piLocus
Dpul	1308	fiLocus
Dpul	2391	piLocus
Dpul	33216	fiLocus
Dpul	40366	fiLocus
Dpul	4749	fiLocus
Dpul	4732	fiLocus
Dpul	4732	fiLocus
Dpul	1673	fiLocus
Dpul	2170	piLocus
Dpul	892	fiLocus
Dpul	1315	piLocus
Dpul	1836	iiLocus
Dpul	2350	piLocus
Dpul	12764	iiLocus
Dpul	2439	piLocus
Dpul	3539	iiLocus
Dpul	12801	piLocus
Dpul	4724	fiLocus
Dpul	1483	piLocus
Dpul	3220	fiLocus
Dpul	1294	piLocus
Dpul	4161	piLocus
Dpul	2882	fiLocus
Dpul	1816	piLocus
Dpul	4696	fiLocus
Dpul	4775	fiLocus
Dpul	4673	fiLocus
Dpul	4658	fiLocus
Dpul	34496	fiLocus
Dpul	4645	fiLocus
Dpul	4630	fiLocus
Dpul	2471	fiLocus
Dpul	2150	piLocus
Dpul	3939	fiLocus
Dpul	2547	piLocus
Dpul	747	iiLocus
Dpul	2468	piLocus
Dpul	3358	piLocus
Dpul	6544	piLocus
Dpul	2413	piLocus
Dpul	1327	piLocus
Dpul	786	iiLocus
Dpul	2160	piLocus
Dpul	539	iiLocus
Dpul	1759	piLocus
Dpul	2911	piLocus
Dpul	2621	piLocus
Dpul	599	iiLocus
Dpul	1452	piLocus
Dpul	3541	piLocus
Dpul	3345	piLocus
Dpul	1918	piLocus
Dpul	4546	piLocus
Dpul	3135	piLocus
Dpul	1626	piLocus
Dpul	1513	piLocus
Dpul	4234	iiLocus
Dpul	1988	piLocus
Dpul	2298	iiLocus
Dpul	6345	piLocus
Dpul	10700	iiLocus
Dpul	15952	piLocus
Dpul	7583	iiLocus
Dpul	2365	piLocus
Dpul	7286	iiLocus
Dpul	3518	piLocus
Dpul	4801	piLocus
Dpul	2638	piLocus
Dpul	2193	piLocus
Dpul	1948	piLocus
Dpul	1876	piLocus
Dpul	1767	piLocus
Dpul	1382	piLocus
Dpul	2948	piLocus
Dpul	4563	piLocus
Dpul	3603	iiLocus
Dpul	2278	piLocus
Dpul	2456	piLocus
Dpul	5618	iiLocus
Dpul	2414	piLocus
Dpul	1943	iiLocus
Dpul	1654	piLocus
Dpul	9358	iiLocus
Dpul	3361	piLocus
Dpul	1549	piLocus
Dpul	1351	iiLocus
Dpul	1837	piLocus
Dpul	1839	iiLocus
Dpul	1554	piLocus
Dpul	1780	piLocus
Dpul	5759	iiLocus
Dpul	4191	piLocus
Dpul	2120	iiLocus
Dpul	1963	piLocus
Dpul	1705	piLocus
Dpul	16434	iiLocus
Dpul	2293	piLocus
Dpul	1830	iiLocus
Dpul	14775	piLocus
Dpul	1847	piLocus
Dpul	1539	piLocus
Dpul	1695	piLocus
Dpul	1548	piLocus
Dpul	1454	piLocus
Dpul	1543	piLocus
Dpul	2366	iiLocus
Dpul	8526	piLocus
Dpul	6763	iiLocus
Dpul	1999	piLocus
Dpul	1238	piLocus
Dpul	3567	piLocus
Dpul	1530	piLocus
Dpul	1441	piLocus
Dpul	1575	iiLocus
Dpul	1240	piLocus
Dpul	3346	iiLocus
Dpul	4944	piLocus
Dpul	4269	piLocus
Dpul	1423	iiLocus
Dpul	1625	piLocus
Dpul	1081	iiLocus
Dpul	1243	piLocus
Dpul	1210	piLocus
Dpul	2989	iiLocus
Dpul	4457	piLocus
Dpul	2368	piLocus
Dpul	7818	iiLocus
Dpul	2038	piLocus
Dpul	4456	iiLocus
Dpul	1586	piLocus
Dpul	12737	iiLocus
Dpul	2262	piLocus
Dpul	5483	iiLocus
Dpul	2060	piLocus
Dpul	754	iiLocus
Dpul	18189	piLocus
Dpul	12857	iiLocus
Dpul	1465	piLocus
Dpul	2247	piLocus
Dpul	4295	piLocus
Dpul	640	iiLocus
Dpul	1481	piLocus
Dpul	1556	piLocus
Dpul	4536	iiLocus
Dpul	4383	piLocus
Dpul	1723	iiLocus
Dpul	1640	piLocus
Dpul	4898	iiLocus
Dpul	2621	piLocus
Dpul	4724	iiLocus
Dpul	1795	piLocus
Dpul	3520	iiLocus
Dpul	2565	piLocus
Dpul	4043	iiLocus
Dpul	1219	piLocus
Dpul	5431	piLocus
Dpul	1336	piLocus
Dpul	5880	iiLocus
Dpul	1276	piLocus
Dpul	942	iiLocus
Dpul	1219	piLocus
Dpul	14729	iiLocus
Dpul	1333	piLocus
Dpul	1028	iiLocus
Dpul	1364	piLocus
Dpul	1448	piLocus
Dpul	1438	piLocus
Dpul	2890	piLocus
Dpul	2633	piLocus
Dpul	3027	piLocus
Dpul	7134	iiLocus
Dpul	1927	piLocus
Dpul	1859	piLocus
Dpul	3657	iiLocus
Dpul	1378	piLocus
Dpul	1500	iiLocus
Dpul	2593	piLocus
Dpul	3713	piLocus
Dpul	5504	iiLocus
Dpul	1273	piLocus
Dpul	6356	iiLocus
Dpul	1273	piLocus
Dpul	2561	iiLocus
Dpul	2302	piLocus
Dpul	5649	iiLocus
Dpul	4013	piLocus
Dpul	936	iiLocus
